smiles,bbbp,mutagenicity,hia
CN1CCN(Cc2ccc(C(=O)Nc3cc(Cl)ccc3Oc3ccccc3)cc2)CC1,0.96,0.3,1.0
CC=C/C=C/C=C(C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.31,0.15,0.03
CCOc1ccc(/C=C2\C(=O)N(c3cc(Cl)ccc3Cl)N=C2CSc2ccc(Cl)cc2)cc1,0.5,0.13,1.0
CCCCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H](O)CO[C@H]1CC[C@@H](CNc2ccccc2)O1,0.83,0.83,0.99
CCOc1ccc([C@@H]2C(C(=O)OC)=CN=c3s/c(=C/c4cccc(Cl)c4)c(=O)n32)cc1OCC,0.53,0.05,1.0
COc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)CN(C(=O)CN3CCN(C)CC3)C[C@H](C(C)C)NC(=O)[C@@H](C)NC2=O)cc1,0.06,0.16,0.38
CN(C(=O)CSCc1cccc(Cl)c1)[C@@H](Cc1ccccc1)C(=O)NCC(C)(C)N(C)C(=O)CSCc1cccc(Cl)c1,0.39,0.06,1.0
CN(c1ccc2sc(C(=O)Nc3ccc(Cl)c(Cl)c3)cc2c1)S(=O)(=O)c1cc(Cl)cc(Cl)c1,0.75,0.09,1.0
CCOC(=O)c1cc(-c2ccc(C=C3SC(=S)N(C4CC4)C3=O)o2)ccc1Cl,0.84,0.18,1.0
COC(=O)c1ccc(N=Cc2ccc(C(=O)Oc3cccc(Br)c3)cc2)cc1,0.51,0.18,0.99
CCCC1=C(C(=O)OCC)[C@H](c2cc(Cl)ccc2OC)n2c(s/c(=C/c3cc(Cl)c(OCc4cccc(C(F)(F)F)c4)c(OC)c3)c2=O)=N1,0.47,0.09,1.0
Cc1ccc(-n2nc(C(=O)OCC(=O)N3CCN(C)CC3)nc2-c2ccc(Br)cc2)cc1Cl,0.83,0.2,0.99
COc1ccc(CN(C(=O)CCc2ccco2)[C@H](Cc2ccccc2)C(=O)NCc2ccco2)cc1,0.24,0.24,1.0
CCCCNC(=O)[C@H](C)N(Cc1ccc(C)cc1)C(=O)CN(c1ccc(F)cc1)c1cc(OC)ccc1OC,0.41,0.15,1.0
COc1ccc(Cl)cc1C(=O)Oc1ccc(Br)cc1/C=C1/N=C(c2ccc(Cl)cc2Cl)OC1=O,0.24,0.05,1.0
CCN(CC)C(=O)C1=C(C)N=c2s/c(=C/c3ccc(C)o3)c(=O)n2[C@@H]1c1cc(OC)ccc1OC,0.32,0.14,1.0
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4OC)cc3o2)cc1O,0.09,0.54,0.55
CN(C)CCNC(=O)c1ccc2c(c1)[C@@H]1[C@H]3CC[C@@H](C3)[C@@H]1[C@H](c1ccccc1)N2,0.94,0.43,0.98
COc1ccc(C(=O)NCc2nnc(SCC(=O)Nc3ccccc3F)n2C)cc1,0.64,0.38,1.0
CN(C)CCCOc1ccc(Br)cc1OC(=O)c1sc2cc([N+](=O)[O-])ccc2c1Cl,0.94,0.8,1.0
CCOc1ccccc1N(CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](C)CC)S(=O)(=O)c1ccc(F)cc1,0.37,0.03,1.0
COc1ccc(-c2cn(-c3ccccc3)c(NC(=O)CN3CCN(CCO)CC3)n2)cc1,0.62,0.31,0.99
CN(C)CCOc1c(Br)cc(C=c2sc3nc4ccccc4n3c2=O)cc1Br,0.93,0.7,0.99
CCOC(=O)C1=C(Nc2ccc(C)cc2)S/C(=C\c2cn(CCN3CCN(C)CC3)c3ccc(Br)cc23)C1=O,0.86,0.28,1.0
COc1cccc(-n2c(=S)sc3c(=O)n(C)c(SCC(=O)NCCCN(C)C)nc32)c1,0.71,0.39,0.95
Cc1ccc(NC(=O)CSc2ccc([C@@H]3N[C@@H](C(=O)O)CS3)cc2[N+](=O)[O-])cc1,0.37,0.58,0.86
CN(C)CCCNc1c(C=Nn2c(-c3cc4ccccc4o3)nc3ccccc3c2=O)cc(Cl)cc1[N+](=O)[O-],0.7,0.67,1.0
Cc1cc(N2C(=S)N[C@H](c3ccccn3)[C@@H]2c2cc(C)n(-c3ccc(F)c(F)c3)c2C)ccc1NS(C)(=O)=O,0.41,0.05,1.0
CC(C)CN1CCN(c2ccc(C=Nn3c(-c4cc5cc(Cl)ccc5o4)nc4ccccc4c3=O)o2)CC1,0.73,0.26,1.0
COc1ccc(C=C2C(=O)NC(=S)N2c2ccc(Cl)c(Cl)c2)cc1,0.82,0.38,1.0
COC(=O)CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1=C(Br)Nc1ccccc1,0.59,0.6,1.0
CCOC(=O)C1=C(C)N=c2sc(=Cc3ccc(N(CC)CC)cc3OC)c(=O)n2[C@@H]1c1c(OC)ccc2ccccc12,0.53,0.26,1.0
CCCCNC(=O)[C@@H](CC)N(Cc1cccc(C)c1)C(=O)CN(Cc1ccc(F)cc1)c1ccc(C)cc1,0.68,0.12,1.0
Cc1cc([C@H]2[C@@H](c3ccccn3)NC(=S)N2c2ccc(OC3CCCC3)cc2)c(C)n1-c1ccccc1Cl,0.53,0.12,1.0
CCCC[Sn](CCCC)(CCCC)c1ccnc(Oc2ccccc2)n1,0.48,0.02,1.0
COc1cc(OC)c(OC)cc1/C=C/c1nc2ccc(CN3CCNCC3)cc2c(=O)n1-c1cc(C)cc(C)c1,0.43,0.21,0.99
CN(Cc1ccc(F)cc1)C(=O)Cn1nnc2ccccc21,0.99,0.39,1.0
O=C(C1=C(O)C(=O)N(CCc2c[nH]c3ccccc23)[C@H]1c1ccc(Br)cc1)c1cccc(F)c1,0.69,0.03,1.0
Cc1cccn2c(=O)c(C=C3CN(C)C3=O)c(N[C@H](C)c3ccccc3)nc12,0.48,0.2,1.0
O=C(CN1C(=O)S/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)C1=O)Nc1ccccc1N1CCOCC1,0.69,0.15,1.0
O=C(Oc1cccc(Br)c1)c1ccc(/C=N/c2cccc(-c3ccncc3)c2)cc1,0.5,0.2,1.0
Cc1oc(-c2cccc(Cl)c2)nc1COc1ccccc1-c1cncnn1,0.77,0.14,1.0
CCOC(=O)c1ccc(N=C(CN2CCN(C)CC2)c2c(-c3ccccc3)[nH]n(-c3nc4ccccc4s3)c2=O)cc1,0.61,0.08,0.99
CCOc1cc(C=Nn2c(-c3cc4ccccc4o3)nc3ccccc3c2=O)cc([N+](=O)[O-])c1OCCCN(C)C,0.71,0.67,1.0
CCn1c(SCC(=O)Nc2ccc(Cl)cc2)nnc1[C@@H](NC(=O)Cc1ccc(Cl)c(Cl)c1)C(C)C,0.57,0.05,1.0
Cc1cc([C@H]2[C@H](c3ccccn3)NC(=S)N2c2ccc(NC(=O)COc3ccccc3)cc2)c(C)n1-c1ccc(Cl)cc1Cl,0.38,0.15,1.0
CCN(CC)c1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCC(Cc3ccccc3)CC2)c(C)c1,0.67,0.51,1.0
Cc1cccc(C)c1NCC[C@H](C)[C@@H]1CC[C@]2(C)C3=C(CC[C@]12C)[C@]1(C)CC[C@@H](OC(=O)c2ccccc2)C(C)(C)[C@@H]1CC3,0.64,0.06,1.0
CCOc1cc([C@H]2C(C(=O)Nc3ccc(Cl)cc3)=C(C)Nc3ncnn32)ccc1OCC(F)(F)F,0.56,0.16,1.0
Cc1cc([C@H]2[C@@H](C)NC(=S)N2c2ccc(OC3CCCC3)cc2)c(C)n1-c1ccccc1C(=O)O,0.43,0.1,0.98
CNCCNC(=O)O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1,0.5,0.59,0.78
CCCCNC(=O)[C@H](C)N(CCc1ccccc1)C(=O)CN(c1cccc(F)c1)c1cccc([N+](=O)[O-])c1,0.58,0.3,1.0
COc1ccc(N2C(=S)N[C@H](c3ccccn3)[C@@H]2c2cc(Br)ccc2O)cc1NS(C)(=O)=O,0.4,0.18,1.0
CCn1cc(Nc2ccc(Nc3ccc(Br)cc3)cc2)cc1-c1cccc(OC(F)(F)F)c1,0.45,0.23,1.0
O=C(Nc1ccc2oc(-c3ccc(Cl)cc3)nc2c1)c1ccc(Cl)c(Cl)c1,0.67,0.23,1.0
CCOc1ccc([C@@H]2C(=C(CN3CCNCC3)c3ccc4c(c3)C[C@H](C)O4)C(=O)C(=O)N2Cc2ccncc2)cc1OCC,0.33,0.03,1.0
COc1ccc([C@H]2C(C(=O)NC3CCN(C)CC3)=C(C)N=c3s/c(=C/c4cc(I)c(OCc5ccccc5)c(I)c4)c(=O)n32)cc1,0.42,0.21,1.0
COc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(Cl)cc2)C(=O)NC2CCN(C)CC2)c2ccc(Cl)cc2)cc1OC,0.79,0.02,1.0
CCCN(Cc1nnc(-c2cccs2)o1)C(=O)c1ccc(C(C)(C)C)cc1,0.87,0.14,1.0
CN(C)CCCOc1ccc(Br)cc1C(=O)Oc1ccc(Cl)cc1C1=NC(=Cc2cc(Br)ccc2OC(=O)c2sc3cc([N+](=O)[O-])ccc3c2Cl)C(=O)O1,0.37,0.52,0.97
COc1cccc(CN(C(=O)CN(C)C2CCOC2)S(=O)(=O)c2ccc(OC)c(OC)c2)c1,0.72,0.08,1.0
CN(C)CCOC(N)(N)CO,0.62,0.42,0.45
CCOC(=O)C1=C(C(F)(F)F)N=c2sc(=Cc3cc(Cl)cc(Cl)c3OC)c(=O)n2[C@@H]1c1ccc(Cl)cc1,0.61,0.06,1.0
CCCCNC(=O)[C@@H](C)N(Cc1cccc(Br)c1)C(=O)CN(c1cc(OC)ccc1OC)S(=O)(=O)c1cccc(F)c1,0.52,0.07,1.0
CCCN1C(=O)N=C(O)/C(=C\c2ccc(-c3cc([N+](=O)[O-])ccc3Cl)o2)C1=O,0.69,0.39,1.0
CN1CCN(CC(=O)Nc2ccc3[nH]c(-c4ccc(-c5nc6ccc(NC(=O)C(F)(F)F)cc6[nH]5)cc4)nc3c2)CC1,0.38,0.41,0.91
Cc1ccc(N(CC(=O)NC2CCN(C)CC2)[C@H](Cc2ccccc2)C(=O)NC(C)(C)C)cc1,0.76,0.05,0.96
CCN(CC)c1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCC(Cc3ccccc3)CC2)c(C(C)(C)C)c1,0.68,0.32,1.0
CCOc1cc(Br)cc(C2C3=C(CCCC3=O)N(Cc3ccccc3)C3=C2C(=O)CCC3)c1,0.68,0.02,1.0
CCN(CC)C(=O)C1=C(C)N=c2s/c(=C\c3cc(F)cc(F)c3)c(=O)n2[C@H]1c1cc(OC)ccc1OC,0.66,0.2,1.0
CCCCc1nc2ccc(Br)cc2c(=O)n1N=Cc1cc(Cl)c(OCC(=O)NC2CC2)c(OCC)c1,0.59,0.25,1.0
CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(C)n(-c4ccc(C)c(C)c4)c3C)c(=O)n2[C+](C)C1c1ccc(OC)c(Br)c1,0.27,0.03,1.0
Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(S[C@@H](C)C(=O)NC3CC3C)n2)cc1,0.59,0.23,1.0
CC[C@@H](C(=O)NC(C)C)N(Cc1ccccc1Cl)C(=O)CN(Cc1ccc(Cl)cc1)c1ccc(Cl)cc1,0.66,0.06,1.0
CCOC(=O)C1=C(N)N(c2ccc(F)cc2)C2=C(C(=O)[C@@H](C(=O)OCc3cccc(F)c3)C2)[C@@H]1c1cccc(F)c1,0.71,0.1,1.0
COCCn1c(SC(C(=O)NCc2ccccc2)C2CCCN2C)nc2cc(C(=O)OC)ccc2c1=O,0.53,0.1,1.0
O=C(CN(Cc1ccc(Cl)cc1Cl)S(=O)(=O)c1ccccc1)Nc1ccc(F)c(F)c1,0.87,0.02,1.0
CC(=NNC(=S)Nc1ccc(CN2CCOCC2)cc1)c1ccc(OC(F)F)cc1OC(F)F,0.76,0.54,0.99
CN1CCCN(C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](N)Cc2c[nH]c3ccccc23)C1,0.15,0.11,0.98
COCCCN1C(=O)C(=O)C(=C(Cl)c2ccccc2)[C@H]1c1cc(OC)ccc1OC,0.71,0.2,1.0
Cc1ccc(C(=O)N/C(=C\c2ccc(F)o2)C(=O)N[C@@H]2CCCS2(=O)=O)cc1,0.78,0.72,0.99
C=CCc1cc(C=C2S/C(=N\c3ccccc3)N(Cc3ccc(F)cc3)C2=O)c(O)c(OCC)c1,0.5,0.2,1.0
CC[C@H](C)NC(=O)[C@@H](Cc1ccccc1)N(Cc1ccc(Br)cc1)C(=O)CN(C)c1ccc(Br)cc1,0.73,0.1,1.0
CCc1ccc(N2SC(=Nc3ccc(F)cc3F)C(=Cc3ccc(F)cc3)C2=O)cc1,0.87,0.29,1.0
CCOc1ccc(-n2c(SCC(=O)NC3CC3C)nnc2-c2cccs2)cc1,0.77,0.09,1.0
CCc1ccccc1Nc1nc(N)nc(C[N+]2(CCCC3CCCC3)CCCCC2)n1,0.94,0.09,0.8
CCOc1ccc(/C=C2\C(=O)N(c3nc4ccccc4s3)N=C2CN)cc1,0.77,0.52,1.0
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(Cc4ccccc4)cc3)c(=O)n2[C@H]1c1ccc(OC)cc1,0.29,0.09,1.0
Cc1cc(C2(c3cc(C)c(OC(=O)[C@H]4[C@@H]5CCCC[C@@H]54)cc3C(C)C)OC(=O)c3ccccc32)c(C(C)C)cc1OCCN(C)C,0.3,0.19,0.99
N#Cc1ccc(N2CCN(c3nc(N=CNc4ccc(F)cc4)nc(Nc4ccccc4)n3)CC2)cc1,0.39,0.24,1.0
CC(C)Oc1ccc(C(=C2[CH]c3ccccc3N2C(=O)C(=O)OCc2ccc(F)cc2)c2ccc(F)cc2)cc1,0.21,0.07,1.0
C=CCc1cc(C=C2SC(=Nc3ccccc3)N(Cc3ccc(OC)cc3)C2=O)cc(OC)c1O,0.55,0.21,1.0
CCCCOc1ccc(C2=N/C(=C/c3cccc(OC(=O)c4ccc(Cl)c(Cl)c4)c3)C(=O)O2)cc1,0.11,0.07,0.99
CC(C)(C)c1cc(O)c([N+](=O)[O-])c(C=N)c1,0.58,0.05,1.0
O=C(CSc1ccccn1)Nc1ccc(Cl)c(Cl)c1,0.95,0.11,1.0
CCCCON/C(=N\S(=O)(=O)c1nnc[nH]1)Nc1ccc(F)cc1F,0.41,0.79,0.99
Cc1oc(-c2cccc(Cl)c2)nc1COc1ccccc1F,0.96,0.06,1.0
CCN(Cc1ccccc1)C(=O)CN(c1ccc(F)cc1)S(=O)(=O)c1ccccc1,0.86,0.11,1.0
CCOc1cc(C=C2C(=O)c3ccccc3C2=O)cc(Cl)c1OCC1CCN(C)CC1,0.93,0.22,1.0
NC(N)(CO)COC(N)(Cc1ccccc1)c1ccccc1,0.5,0.09,0.94
COc1ccc(C(=O)Nc2nnc(CCOCCCN3CCNCC3)s2)cc1,0.72,0.54,0.94
COc1cccc(NC(=O)CSc2nc3c(oc4ccccc43)c(=O)n2CCCN2CCOCC2)c1,0.82,0.4,1.0
CCN(CC)c1ccc(/C=C2\SC(=S)N(C)C2=O)c(OCC(=O)Nc2cccc(C#N)c2)c1,0.63,0.51,1.0
CCN(CC)C(=O)C1=C(C)N=c2s/c(=C\c3ccc(Cl)cc3)c(=O)n2[C@H]1c1cc(OC)ccc1OC,0.4,0.14,1.0
COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N(C)C)c3ccc4c(c3)OCO4)ccc2c1,0.69,0.13,1.0
CN(C)CCN1C(=O)/C(=C\c2cc(Br)c(OCc3ccccc3F)c(Br)c2)SC1=S,0.95,0.79,1.0
CC[C@@H](C)NC(=O)[C@@H](Cc1ccccc1)N(Cc1ccccc1)C(=O)CN(c1cc([N+](=O)[O-])ccc1OC)S(=O)(=O)N1CCCC1,0.19,0.62,1.0
CCCN(Cc1nnc(-c2cccs2)o1)C(=O)c1ccc(Nc2ccccc2)cc1,0.77,0.28,1.0
CCCCCOC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(Cl)c(Cl)c1)c1ccccc12,0.46,0.01,1.0
Cc1ccc2c(c1)C=C[C@@H]1N2[C@H](C(=O)C(C)(C)C)[C@@H](C(=O)c2ccc(F)cc2F)[C@@]12C(=O)Nc1ccccc12,0.82,0.26,1.0
CCOC(=O)C1=C(c2ccccc2)N=c2sc(=Cc3cc(Br)cc(I)c3OCc3ccc(Cl)cc3)c(=O)n2[C@@H]1c1ccc(F)c(F)c1,0.48,0.05,1.0
CN(CCCN1CCOCC1)Cc1nc2cc(Cl)ccc2o1,0.99,0.38,1.0
CN(C)c1ccc(N2C(=S)N[C@@H](c3ccccn3)[C@H]2c2ccc(-c3cccc(Cl)c3Cl)o2)cc1,0.43,0.17,1.0
CCN1CCN(C(=O)c2sc(NC(=O)CCCOc3ccc(Cl)cc3Cl)c(C(=O)OC)c2C)CC1,0.8,0.29,0.99
CCOc1ccc(N2C(=O)[C@H]3[C@H](ON(c4cccc([N+](=O)[O-])c4)[C@@H]3c3cccc(F)c3)C2=O)cc1,0.65,0.89,1.0
COc1ccc(-c2nc3cc(C(=O)c4ccccc4)ccc3nc2-c2ccc(OCCN3CCN(C)CC3)cc2)cc1,0.41,0.23,0.96
COc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(Cl)cc2)C(=O)C2CCN(CC(F)(F)F)CC2)c2ccc(Cl)cc2)cc1OC,0.86,0.02,1.0
COc1ccc(COC(=O)c2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],0.85,0.14,1.0
S=C1N[C@H](c2ccccn2)[C@@H](c2cccn2-c2ccc3ccccc3c2)N1c1ccc(Cl)c(Cl)c1,0.55,0.2,1.0
CN1CCN(Cc2ccc(NC(=O)c3ccccc3)cc2Br)CC1,0.99,0.34,0.99
CN(C)CCCNC(=O)O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1,0.57,0.59,0.49
CCOc1cc([C@H]2NC(=O)NC(C)=C2C(=O)OC)ccc1OC[C@H](O)Nc1cccc(C)c1,0.27,0.06,1.0
COc1cccc(CN(C(=O)CN(C)C(=O)NC2CCCCC2)C(=O)NC2CCCCC2)c1,0.87,0.1,1.0
CCOc1ccc(N2C(=O)C3[C@H](ON(c4cccc([N+](=O)[O-])c4)[C@@H]3CC)C2=O)cc1,0.69,0.9,1.0
Cc1cc(C2(c3cc(C)c(OC(=O)[C@H]4[C@@H]5CCCC[C@@H]54)cc3C(C)C)OC(=O)c3ccccc32)c(C(C)C)cc1OCCCN(C)C,0.33,0.17,0.98
Cc1cc(C(=O)CSc2cccc[n+]2[O-])c(C)n1-c1ccccc1,0.79,0.11,1.0
Cc1ncnc2c1nc(NCCCCCNc1nc3c(N)ncnc3n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)n2C,0.35,0.61,0.81
CCOc1cccc(N2C(=O)N=C(O)/C(=C\c3ccc(-c4cccc(Cl)c4)o3)C2=O)c1,0.55,0.03,1.0
Cc1ccc(N2C(=O)C(=Cc3cccc(OCCCN(C)C)c3)SC2=S)cc1,0.93,0.55,0.99
CC(=O)Nc1nc2ccc(N3CCOCC3)cc2c(=O)n1CCc1ccccc1,0.9,0.54,1.0
CN(C)Cc1cc(C=C2CCCCc3c2nc2ccccc2c3C(=O)O)ccc1Sc1nccn1C,0.63,0.24,0.99
COC(=O)c1c(NC2CCN(C)CC2)c2cc(N[C@@H](C)CCn3cccn3)cnc2n1CCCc1ccccc1,0.74,0.16,1.0
COc1ccc(Br)cc1[C@@H]1C(C(=O)OC(C)C)=C(C)N=c2sc(=C[O-])c(=O)n21,0.64,0.22,1.0
COc1ccc(-c2nc(N3CCN(C)CC3)c3sc(CN(C)c4ncc(C(=O)NC5CCN(C)CC5)cn4)cc3n2)cn1,0.68,0.19,0.88
CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccccc4C(=O)OC)o3)c(=O)n2[C@@H]1c1ccccc1,0.34,0.05,1.0
COC(=O)c1cccc(N2C(=O)/C(=C/c3ccc(-c4ccc(C(F)(F)F)cc4)o3)C=C2c2ccccc2)c1,0.57,0.2,1.0
CCOc1ccccc1N(CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H](Cc1ccccc1)C(=O)NC)S(=O)(=O)c1ccc(C)cc1,0.34,0.04,1.0
CCCCc1nc2ccc(Br)cc2c(=O)n1N=Cc1cc(Cl)ccc1OCCCN1CCOCC1,0.77,0.48,1.0
COc1ccccc1-c1ccc(C(=CNC(=O)c2ccccc2)NC(=O)c2ccccc2)o1,0.31,0.21,0.99
C=CCOc1ccc([C@@H]2C(=C(CN3CCOCC3)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2CCc2ccccc2)cc1,0.49,0.07,1.0
COc1ccc(C2=NN(C(C)=O)[C@H](c3cc(Br)ccc3OC(C)=O)O2)cc1F,0.82,0.4,1.0
Cc1ccc2c(Cl)c(C(=O)Nc3ccc(C(=O)Nc4nnc(-c5ccccc5F)o4)cc3)sc2c1,0.47,0.49,0.98
Cc1cccc(C)c1NCC(=O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)C(C)C[C@H](NC(=O)[O-])C(=O)O,0.58,0.12,0.37
COc1cc([N+](=O)[O-])ccc1N1C[C@H](C(=O)OCc2ccccc2)CC1=O,0.89,0.89,1.0
Fc1ccccc1-n1cccc1[C@@H]1[C@@H](c2ccccn2)NC(=S)N1c1ccc(OC2CCCC2)cc1,0.55,0.16,1.0
COc1ccc(C2[CH]C(C(=O)c3ccc(F)cc3F)=C(O)C(=O)N2c2nnc(SCc3ccccc3Cl)s2)cc1,0.09,0.04,1.0
CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C3\C(=O)N(CCO)c4ccccc43)c(=O)n2[C@@H]1c1cc(Cl)ccc1OC,0.34,0.07,1.0
CCOC(=O)C1=C(Nc2cccc([N+](=O)[O-])c2)SC(=Cc2cccs2)C1=O,0.59,0.56,1.0
CC[C@@H](C)NC(=O)[C@H](Cc1ccccc1)N(Cc1ccccc1Cl)C(=O)CNC,0.59,0.23,1.0
COc1cc([N+](=O)[O-])ccc1-c1ccc(C=Nc2sc3c(c2C(=O)NCc2ccco2)CCN(C2CC2)CC3)o1,0.67,0.83,1.0
COc1ccc([C@@H]2C(C(=O)Nc3ccccc3)=C(C)N=c3sc(=CCl)c(=O)n32)c(OC)c1,0.73,0.33,1.0
CC[C@H](C(=O)N(CC)CC)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CN(c1cc(Cl)ccc1C)S(=O)(=O)c1ccc(C)cc1,0.66,0.05,1.0
Cc1ccc2c(c1)C=C[C@@H]1N2[C@H](C(=O)C(C)(C)C)[C@@H](C(=O)c2cccc(F)c2)[C@@]12C(=O)Nc1ccccc12,0.8,0.17,1.0
CNC(=O)[C@@H](Cc1ccccc1)N(Cc1ccc(C)cc1)C(=O)CN(c1ccc(Br)cc1)C1CCNC1,0.63,0.18,1.0
Cc1cc(N2C(=S)N[C@H](c3ccccn3)[C@@H]2c2cc(C)n(-c3ccc(F)cc3Cl)c2C)ccc1NS(C)(=O)=O,0.35,0.05,1.0
CCN1CCc2ccc(-n3c(SCC(=O)c4ccccc4Cl)nnc3-c3ccco3)cc2CC1,0.74,0.2,1.0
C#CCOc1c(/C=N\N[C@H](O)COc2ccc([C@H]3NC(=O)NC(C)=C3C(=O)OC)cc2)cc(I)cc1OC,0.24,0.21,0.99
CC[C@H](C(=O)NC(C)(C)C)N(Cc1ccccc1C)C(=O)CN(c1cc(F)cc(F)c1)S(=O)(=O)c1ccc(OC)c(OC)c1,0.39,0.06,1.0
CCOc1ccc([C@H]2C(C(=O)OC)=CN=c3s/c(=C\c4cc(F)c(F)cc4F)c(=O)n32)cc1OCC,0.72,0.1,1.0
CC(C)CNC(=O)[C@H](C)N(Cc1ccc(F)cc1)C(=O)COc1ccc(C(C)C)cc1Br,0.69,0.12,1.0
COc1ccc2cc(C(=O)Nc3nc(-c4ccc5c(c4)CCCC5)cs3)c(=NCCCN(CCCl)CCCl)oc2c1,0.81,0.93,1.0
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(F)o3)c(=O)n2[C@H]1c1cc(OC)c(OC)c(OC)c1,0.69,0.07,1.0
COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](C)C(=O)NCc3ccccc3)c(=O)cc1[C@H](NC(C)=O)CC2,0.53,0.56,0.98
CCCCCO[C@H]1[C@@H]2O[C@H](OC(C)(C)O[C@H]1NC(C)=O)[C@@H](O[C@H](COC(C)=O)[C@@H](OC(C)=O)C(N)=O)OC[C@H]2O,0.49,0.55,0.64
CCCCNC(=O)[C@@H](CC)N(Cc1cccc(OC)c1)C(=O)CN(Cc1ccc(Cl)cc1)c1cc(OC)ccc1OC,0.4,0.09,1.0
Cc1oc(-c2ccccc2)nc1CSc1nc2ccccc2c(=O)n1CCN1CCOCC1,0.86,0.18,1.0
CCN(C)S(=O)(=O)c1cc(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCC(Cc3ccccc3)CC2)c(Cl)cc1Cl,0.52,0.47,1.0
CCOc1ccc(N(CC(=O)NC2CCCC2)Cc2ccc(OC)c(OC)c2)cc1,0.86,0.17,1.0
CCN(CC)C1C(=C(O)c2ccc3c(c2)C[C@@H](C)O3)C(=O)C(=O)N1c1nnc(SCc2ccccc2F)s1,0.45,0.24,1.0
CCOc1cc(C=C2C(=O)c3ccccc3C2=O)cc(Cl)c1OCC1CCNCC1,0.79,0.31,1.0
CCN(CC)C(=O)C1=C(C)N=c2sc(=C3CC3)c(=O)n2[C@@H]1c1cc(OC)ccc1OC,0.78,0.29,1.0
Cc1ccc2c(Cl)c(C(=O)Oc3ccc(Br)cc3)sc2c1,0.85,0.08,1.0
CCCCCOC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccccc1F)c1ccccc12,0.65,0.04,1.0
COc1ccc(-n2c(CN3CCN(C)CC3)nnc2SCC(=O)Nc2ccc(C)c(Cl)c2)cc1,0.74,0.16,1.0
COc1cccc(/C=C2\SC(=S)N(CCCC(=O)Nc3cc(Cl)ccc3Cl)C2=O)c1,0.85,0.33,1.0
COc1ccc(C2[CH]C(=O)N(c3nnc(SCc4ccccc4Cl)s3)C2=O)cc1,0.79,0.03,1.0
CCOc1ccc(/C=C2\C(=O)N(c3ccccc3)N=C2CSc2ccc(Cl)cc2)cc1,0.6,0.15,1.0
CN(C)C1CCN(Cc2cc(Br)c(O)c(/C=N/c3ccc4oc(-c5ccc(F)cc5Cl)nc4c3)c2)C1,0.83,0.38,1.0
CC[C@H](C)NC(=O)[C@H](Cc1ccccc1)N(Cc1ccc(C)cc1)C(=O)CCCN(C)CCO,0.22,0.11,0.96
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=N)CC[C@@]4(C)[C@@H]3CC[C@@]21C,0.04,0.03,1.0
Cc1ccc(Cl)cc1-n1c(C)cc(C)c1C1[CH]N[C@H](c2ccccn2)N(CCN(C)C)C1=S,0.53,0.32,1.0
Cc1c(CC(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)NCC2CCCO2)c(=O)oc2c(C)c3occ(C(C)(C)C)c3cc12,0.37,0.22,1.0
CC(C)N1CCN(C(=O)CSc2nc(-c3cccs3)cc(-c3ccc(Cl)cc3)c2C#N)CC1,0.81,0.35,1.0
